episode,policy,board,total_reward,steps,deaths,remaining_pellets,won,seed
1051,greedy_policy,pac,660.0,500,0,152,0,1051
1052,greedy_policy,pac,670.0,500,1,115,0,1052
1053,greedy_policy,pac,660.0,500,0,132,0,1053
1054,greedy_policy,pac,620.0,500,0,136,0,1054
1055,greedy_policy,pac,1390.0,500,0,63,0,1055
1056,greedy_policy,pac,1690.0,500,0,57,0,1056
1057,greedy_policy,pac,580.0,500,0,160,0,1057
1058,greedy_policy,pac,1220.0,500,0,80,0,1058
1059,greedy_policy,pac,1290.0,500,0,93,0,1059
1060,greedy_policy,pac,420.0,500,0,156,0,1060
1061,greedy_policy,pac,150.0,500,0,183,0,1061
1062,greedy_policy,pac,270.0,500,2,131,0,1062
1063,greedy_policy,pac,1820.0,500,0,48,0,1063
1064,greedy_policy,pac,560.0,500,0,162,0,1064
1065,greedy_policy,pac,730.0,500,0,121,0,1065
1066,greedy_policy,pac,1300.0,500,0,72,0,1066
1067,greedy_policy,pac,720.0,500,1,130,0,1067
1068,greedy_policy,pac,470.0,500,0,151,0,1068
1069,greedy_policy,pac,640.0,500,1,118,0,1069
1070,greedy_policy,pac,370.0,500,0,161,0,1070
1071,greedy_policy,pac,420.0,500,0,156,0,1071
1072,greedy_policy,pac,600.0,500,0,138,0,1072
1073,greedy_policy,pac,350.0,500,0,163,0,1073
1074,greedy_policy,pac,1060.0,500,0,116,0,1074
1075,greedy_policy,pac,440.0,500,0,154,0,1075
1076,greedy_policy,pac,1010.0,500,1,121,0,1076
1077,greedy_policy,pac,390.0,500,2,159,0,1077
1078,greedy_policy,pac,1040.0,500,0,138,0,1078
1079,greedy_policy,pac,370.0,500,0,161,0,1079
1080,greedy_policy,pac,1210.0,500,0,101,0,1080
1081,greedy_policy,pac,850.0,500,0,117,0,1081
1082,greedy_policy,pac,540.0,500,1,128,0,1082
1083,greedy_policy,pac,760.0,500,0,126,0,1083
1084,greedy_policy,pac,1060.0,500,0,116,0,1084
1085,greedy_policy,pac,120.0,500,1,166,0,1085
1086,greedy_policy,pac,610.0,500,0,137,0,1086
1087,greedy_policy,pac,1210.0,500,1,61,0,1087
1088,greedy_policy,pac,610.0,500,0,157,0,1088
1089,greedy_policy,pac,1010.0,500,0,117,0,1089
1090,greedy_policy,pac,820.0,500,0,140,0,1090
1091,greedy_policy,pac,-150.0,500,1,189,0,1091
1092,greedy_policy,pac,140.0,500,1,160,0,1092
1093,greedy_policy,pac,1260.0,500,0,96,0,1093
1094,greedy_policy,pac,800.0,500,0,118,0,1094
1095,greedy_policy,pac,1750.0,500,0,35,0,1095
1096,greedy_policy,pac,790.0,500,1,103,0,1096
1097,greedy_policy,pac,270.0,500,0,167,0,1097
1098,greedy_policy,pac,1310.0,500,0,95,0,1098
1099,greedy_policy,pac,20.0,500,2,176,0,1099
1100,greedy_policy,pac,360.0,500,0,162,0,1100
1101,greedy_policy,pac,1150.0,500,0,87,0,1101
1102,greedy_policy,pac,1050.0,500,0,113,0,1102
1103,greedy_policy,pac,490.0,500,0,169,0,1103
1104,greedy_policy,pac,-10.0,500,0,195,0,1104
1105,greedy_policy,pac,320.0,500,0,186,0,1105
1106,greedy_policy,pac,570.0,500,0,141,0,1106
1107,greedy_policy,pac,720.0,500,0,130,0,1107
1108,greedy_policy,pac,1090.0,500,0,89,0,1108
1109,greedy_policy,pac,690.0,500,0,149,0,1109
1110,greedy_policy,pac,660.0,500,0,132,0,1110
1111,greedy_policy,pac,780.0,500,1,120,0,1111
1112,greedy_policy,pac,1490.0,500,0,57,0,1112
1113,greedy_policy,pac,1910.0,500,0,75,0,1113
1114,greedy_policy,pac,210.0,500,0,173,0,1114
1115,greedy_policy,pac,1190.0,500,0,103,0,1115
1116,greedy_policy,pac,1800.0,500,0,46,0,1116
1117,greedy_policy,pac,920.0,500,0,130,0,1117
1118,greedy_policy,pac,690.0,500,1,113,0,1118
1119,greedy_policy,pac,310.0,500,1,147,0,1119
1120,greedy_policy,pac,1180.0,500,0,84,0,1120
1121,greedy_policy,pac,880.0,500,1,118,0,1121
1122,greedy_policy,pac,2020.0,500,0,48,0,1122
1123,greedy_policy,pac,650.0,500,0,137,0,1123
1124,greedy_policy,pac,1860.0,500,0,80,0,1124
1125,greedy_policy,pac,1090.0,500,0,113,0,1125
1126,greedy_policy,pac,300.0,500,0,168,0,1126
1127,greedy_policy,pac,530.0,500,0,145,0,1127
1128,greedy_policy,pac,1390.0,500,0,83,0,1128
1129,greedy_policy,pac,980.0,500,1,104,0,1129
1130,greedy_policy,pac,1160.0,500,0,86,0,1130
1131,greedy_policy,pac,1050.0,500,1,117,0,1131
1132,greedy_policy,pac,1280.0,500,0,98,0,1132
1133,greedy_policy,pac,960.0,500,0,126,0,1133
1134,greedy_policy,pac,590.0,500,0,139,0,1134
1135,greedy_policy,pac,520.0,500,2,106,0,1135
1136,greedy_policy,pac,880.0,500,1,94,0,1136
1137,greedy_policy,pac,740.0,500,1,108,0,1137
1138,greedy_policy,pac,1020.0,500,0,140,0,1138
1139,greedy_policy,pac,1310.0,500,0,95,0,1139
1140,greedy_policy,pac,330.0,500,1,141,0,1140
1141,greedy_policy,pac,880.0,500,0,130,0,1141
1142,greedy_policy,pac,1670.0,500,0,79,0,1142
1143,greedy_policy,pac,1000.0,500,0,142,0,1143
1144,greedy_policy,pac,610.0,500,0,141,0,1144
1145,greedy_policy,pac,770.0,500,0,121,0,1145
1146,greedy_policy,pac,1010.0,500,1,101,0,1146
1147,greedy_policy,pac,1060.0,500,0,116,0,1147
1148,greedy_policy,pac,420.0,500,0,156,0,1148
1149,greedy_policy,pac,850.0,500,0,113,0,1149
1150,greedy_policy,pac,480.0,500,0,150,0,1150
1151,greedy_policy,pac,1070.0,500,0,95,0,1151
1152,greedy_policy,pac,840.0,500,0,118,0,1152
1153,greedy_policy,pac,1030.0,500,0,95,0,1153
1154,greedy_policy,pac,1020.0,500,0,120,0,1154
1155,greedy_policy,pac,600.0,500,0,138,0,1155
1156,greedy_policy,pac,950.0,500,0,127,0,1156
1157,greedy_policy,pac,1050.0,500,1,77,0,1157
1158,greedy_policy,pac,840.0,500,0,134,0,1158
1159,greedy_policy,pac,650.0,500,0,153,0,1159
1160,greedy_policy,pac,480.0,500,0,146,0,1160
1161,greedy_policy,pac,630.0,500,0,139,0,1161
1162,greedy_policy,pac,1360.0,500,0,86,0,1162
1163,greedy_policy,pac,620.0,500,0,156,0,1163
1164,greedy_policy,pac,0.0,500,0,194,0,1164
1165,greedy_policy,pac,1060.0,500,0,116,0,1165
1166,greedy_policy,pac,520.0,500,0,146,0,1166
1167,greedy_policy,pac,770.0,500,0,125,0,1167
1168,greedy_policy,pac,1190.0,500,0,83,0,1168
1169,greedy_policy,pac,770.0,500,0,125,0,1169
1170,greedy_policy,pac,690.0,500,1,133,0,1170
1171,greedy_policy,pac,740.0,500,0,148,0,1171
1172,greedy_policy,pac,140.0,500,1,164,0,1172
1173,greedy_policy,pac,520.0,500,0,146,0,1173
1174,greedy_policy,pac,1960.0,500,0,70,0,1174
1175,greedy_policy,pac,490.0,500,0,149,0,1175
1176,greedy_policy,pac,1030.0,500,0,103,0,1176
1177,greedy_policy,pac,960.0,500,0,106,0,1177
1178,greedy_policy,pac,200.0,500,0,174,0,1178
1179,greedy_policy,pac,930.0,500,0,109,0,1179
1180,greedy_policy,pac,1120.0,500,1,94,0,1180
1181,greedy_policy,pac,510.0,500,0,167,0,1181
1182,greedy_policy,pac,350.0,500,0,183,0,1182
1183,greedy_policy,pac,1040.0,500,0,98,0,1183
1184,greedy_policy,pac,950.0,500,0,127,0,1184
1185,greedy_policy,pac,-30.0,500,0,197,0,1185
1186,greedy_policy,pac,700.0,500,0,148,0,1186
1187,greedy_policy,pac,130.0,500,1,161,0,1187
1188,greedy_policy,pac,380.0,500,0,160,0,1188
1189,greedy_policy,pac,1220.0,500,1,84,0,1189
1190,greedy_policy,pac,410.0,500,0,177,0,1190
1191,greedy_policy,pac,1200.0,500,0,106,0,1191
1192,greedy_policy,pac,1000.0,500,0,102,0,1192
1193,greedy_policy,pac,1400.0,500,0,86,0,1193
1194,greedy_policy,pac,1100.0,500,0,92,0,1194
1195,greedy_policy,pac,1270.0,500,0,79,0,1195
1196,greedy_policy,pac,1500.0,500,0,56,0,1196
1197,greedy_policy,pac,1440.0,500,0,62,0,1197
1198,greedy_policy,pac,770.0,500,0,125,0,1198
1199,greedy_policy,pac,1150.0,500,0,127,0,1199
1200,greedy_policy,pac,650.0,500,0,137,0,1200
1201,greedy_policy,pac,350.0,500,0,163,0,1201
1202,greedy_policy,pac,670.0,500,0,151,0,1202
1203,greedy_policy,pac,1380.0,500,1,104,0,1203
1204,greedy_policy,pac,-60.0,500,0,200,0,1204
1205,greedy_policy,pac,1080.0,500,0,94,0,1205
1206,greedy_policy,pac,980.0,500,0,144,0,1206
1207,greedy_policy,pac,810.0,500,0,141,0,1207
1208,greedy_policy,pac,720.0,500,0,126,0,1208
1209,greedy_policy,pac,410.0,500,0,157,0,1209
1210,greedy_policy,pac,1050.0,500,0,97,0,1210
1211,greedy_policy,pac,1000.0,500,1,82,0,1211
1212,greedy_policy,pac,960.0,500,0,106,0,1212
1213,greedy_policy,pac,860.0,500,0,132,0,1213
1214,greedy_policy,pac,1220.0,500,0,100,0,1214
1215,greedy_policy,pac,680.0,500,0,130,0,1215
1216,greedy_policy,pac,810.0,500,0,117,0,1216
1217,greedy_policy,pac,500.0,500,0,168,0,1217
1218,greedy_policy,pac,1320.0,500,0,70,0,1218
1219,greedy_policy,pac,610.0,500,0,137,0,1219
1220,greedy_policy,pac,1450.0,500,0,81,0,1220
1221,greedy_policy,pac,950.0,500,0,107,0,1221
1222,greedy_policy,pac,-90.0,500,2,167,0,1222
1223,greedy_policy,pac,540.0,500,0,164,0,1223
1224,greedy_policy,pac,710.0,500,0,131,0,1224
1225,greedy_policy,pac,250.0,500,0,169,0,1225
1226,greedy_policy,pac,0.0,500,0,194,0,1226
1227,greedy_policy,pac,310.0,500,1,143,0,1227
1228,greedy_policy,pac,1110.0,500,0,151,0,1228
1229,greedy_policy,pac,1030.0,500,0,99,0,1229
1230,greedy_policy,pac,1360.0,500,0,86,0,1230
1231,greedy_policy,pac,1740.0,500,0,72,0,1231
1232,greedy_policy,pac,670.0,500,1,135,0,1232
1233,greedy_policy,pac,670.0,500,0,135,0,1233
1234,greedy_policy,pac,920.0,500,0,130,0,1234
1235,greedy_policy,pac,1090.0,500,0,93,0,1235
1236,greedy_policy,pac,1160.0,500,0,106,0,1236
1237,greedy_policy,pac,580.0,500,0,160,0,1237
1238,greedy_policy,pac,1640.0,500,0,58,0,1238
1239,greedy_policy,pac,440.0,500,0,174,0,1239
1240,greedy_policy,pac,970.0,500,0,105,0,1240
1241,greedy_policy,pac,1530.0,500,0,93,0,1241
1242,greedy_policy,pac,860.0,500,0,116,0,1242
1243,greedy_policy,pac,1250.0,500,0,77,0,1243
1244,greedy_policy,pac,580.0,500,0,140,0,1244
1245,greedy_policy,pac,790.0,500,0,123,0,1245
1246,greedy_policy,pac,1330.0,500,0,93,0,1246
1247,greedy_policy,pac,1180.0,500,0,84,0,1247
1248,greedy_policy,pac,470.0,500,0,151,0,1248
1249,greedy_policy,pac,310.0,500,0,167,0,1249
1250,greedy_policy,pac,510.0,500,0,147,0,1250
1251,greedy_policy,pac,1370.0,500,0,85,0,1251
1252,greedy_policy,pac,1310.0,500,0,71,0,1252
1253,greedy_policy,pac,1110.0,500,1,95,0,1253
1254,greedy_policy,pac,260.0,500,0,168,0,1254
1255,greedy_policy,pac,1060.0,500,1,96,0,1255
1256,greedy_policy,pac,610.0,500,0,141,0,1256
1257,greedy_policy,pac,610.0,500,0,157,0,1257
1258,greedy_policy,pac,740.0,500,1,124,0,1258
1259,greedy_policy,pac,1410.0,500,0,65,0,1259
1260,greedy_policy,pac,440.0,500,0,174,0,1260
1261,greedy_policy,pac,590.0,500,0,159,0,1261
1262,greedy_policy,pac,1490.0,500,0,57,0,1262
1263,greedy_policy,pac,1040.0,500,0,98,0,1263
1264,greedy_policy,pac,850.0,500,0,113,0,1264
1265,greedy_policy,pac,1020.0,500,0,104,0,1265
1266,greedy_policy,pac,480.0,500,0,150,0,1266
1267,greedy_policy,pac,210.0,500,0,177,0,1267
1268,greedy_policy,pac,800.0,500,1,98,0,1268
1269,greedy_policy,pac,300.0,500,0,164,0,1269
1270,greedy_policy,pac,910.0,500,0,111,0,1270
1271,greedy_policy,pac,1070.0,500,0,115,0,1271
1272,greedy_policy,pac,740.0,500,0,124,0,1272
1273,greedy_policy,pac,780.0,500,0,124,0,1273
1274,greedy_policy,pac,1400.0,500,0,62,0,1274
1275,greedy_policy,pac,820.0,500,0,120,0,1275
1276,greedy_policy,pac,600.0,500,1,122,0,1276
1277,greedy_policy,pac,-170.0,500,1,191,0,1277
1278,greedy_policy,pac,270.0,500,0,171,0,1278
1279,greedy_policy,pac,530.0,500,0,165,0,1279
1280,greedy_policy,pac,480.0,500,0,170,0,1280
1281,greedy_policy,pac,1180.0,500,0,104,0,1281
1282,greedy_policy,pac,690.0,500,0,129,0,1282
1283,greedy_policy,pac,1290.0,500,0,73,0,1283
1284,greedy_policy,pac,940.0,500,0,144,0,1284
1285,greedy_policy,pac,420.0,500,0,176,0,1285
1286,greedy_policy,pac,1220.0,500,0,100,0,1286
1287,greedy_policy,pac,520.0,500,0,166,0,1287
1288,greedy_policy,pac,1080.0,500,0,94,0,1288
1289,greedy_policy,pac,720.0,500,0,130,0,1289
1290,greedy_policy,pac,990.0,500,0,103,0,1290
1291,greedy_policy,pac,820.0,500,0,136,0,1291
1292,greedy_policy,pac,540.0,500,0,144,0,1292
1293,greedy_policy,pac,570.0,500,0,141,0,1293
1294,greedy_policy,pac,370.0,500,0,161,0,1294
1295,greedy_policy,pac,380.0,500,1,140,0,1295
1296,greedy_policy,pac,1160.0,500,0,106,0,1296
1297,greedy_policy,pac,720.0,500,0,130,0,1297
1298,greedy_policy,pac,880.0,500,0,134,0,1298
1299,greedy_policy,pac,1320.0,500,0,106,0,1299
1300,greedy_policy,pac,910.0,500,0,131,0,1300
1301,greedy_policy,pac,590.0,500,0,139,0,1301
1302,greedy_policy,pac,450.0,500,0,149,0,1302
1303,greedy_policy,pac,120.0,500,0,186,0,1303
1304,greedy_policy,pac,700.0,500,0,148,0,1304
1305,greedy_policy,pac,950.0,500,0,107,0,1305
1306,greedy_policy,pac,-20.0,500,2,156,0,1306
1307,greedy_policy,pac,590.0,500,1,139,0,1307
1308,greedy_policy,pac,780.0,500,0,116,0,1308
1309,greedy_policy,pac,410.0,500,0,177,0,1309
1310,greedy_policy,pac,630.0,500,0,135,0,1310
1311,greedy_policy,pac,860.0,500,0,132,0,1311
1312,greedy_policy,pac,490.0,500,0,169,0,1312
1313,greedy_policy,pac,1020.0,500,0,104,0,1313
1314,greedy_policy,pac,1210.0,500,0,121,0,1314
1315,greedy_policy,pac,960.0,500,0,106,0,1315
1316,greedy_policy,pac,920.0,500,1,86,0,1316
1317,greedy_policy,pac,1030.0,500,0,99,0,1317
1318,greedy_policy,pac,1350.0,500,0,91,0,1318
1319,greedy_policy,pac,2040.0,500,0,26,0,1319
1320,greedy_policy,pac,650.0,500,0,153,0,1320
1321,greedy_policy,pac,1230.0,500,0,79,0,1321
1322,greedy_policy,pac,330.0,500,1,165,0,1322
1323,greedy_policy,pac,830.0,500,0,135,0,1323
1324,greedy_policy,pac,1420.0,500,0,80,0,1324
1325,greedy_policy,pac,1000.0,500,0,122,0,1325
1326,greedy_policy,pac,1030.0,500,0,119,0,1326
1327,greedy_policy,pac,970.0,500,1,105,0,1327
1328,greedy_policy,pac,1050.0,500,0,97,0,1328
1329,greedy_policy,pac,1500.0,500,0,92,0,1329
1330,greedy_policy,pac,760.0,500,1,106,0,1330
1331,greedy_policy,pac,970.0,500,0,105,0,1331
1332,greedy_policy,pac,910.0,500,0,111,0,1332
1333,greedy_policy,pac,1000.0,500,0,102,0,1333
1334,greedy_policy,pac,1200.0,500,0,102,0,1334
1335,greedy_policy,pac,750.0,500,0,127,0,1335
1336,greedy_policy,pac,370.0,500,1,141,0,1336
1337,greedy_policy,pac,420.0,500,0,176,0,1337
1338,greedy_policy,pac,1050.0,500,0,101,0,1338
1339,greedy_policy,pac,600.0,500,2,102,0,1339
1340,greedy_policy,pac,980.0,500,0,124,0,1340
1341,greedy_policy,pac,1100.0,500,0,92,0,1341
1342,greedy_policy,pac,730.0,500,0,145,0,1342
1343,greedy_policy,pac,480.0,500,0,150,0,1343
1344,greedy_policy,pac,960.0,500,0,106,0,1344
1345,greedy_policy,pac,680.0,500,0,150,0,1345
1346,greedy_policy,pac,520.0,500,0,142,0,1346
1347,greedy_policy,pac,420.0,500,1,156,0,1347
1348,greedy_policy,pac,480.0,500,1,150,0,1348
1349,greedy_policy,pac,510.0,500,0,151,0,1349
1350,greedy_policy,pac,1570.0,500,0,85,0,1350
1351,greedy_policy,pac,850.0,500,0,113,0,1351
1352,greedy_policy,pac,880.0,500,0,114,0,1352
1353,greedy_policy,pac,1180.0,500,0,104,0,1353
1354,greedy_policy,pac,750.0,500,0,143,0,1354
1355,greedy_policy,pac,780.0,500,0,120,0,1355
1356,greedy_policy,pac,710.0,500,0,147,0,1356
1357,greedy_policy,pac,680.0,500,0,134,0,1357
1358,greedy_policy,pac,520.0,500,0,166,0,1358
1359,greedy_policy,pac,250.0,500,2,137,0,1359
1360,greedy_policy,pac,760.0,500,0,126,0,1360
1361,greedy_policy,pac,1540.0,500,0,72,0,1361
1362,greedy_policy,pac,1200.0,500,0,86,0,1362
1363,greedy_policy,pac,1310.0,500,0,75,0,1363
1364,greedy_policy,pac,660.0,500,0,136,0,1364
1365,greedy_policy,pac,1020.0,500,0,100,0,1365
1366,greedy_policy,pac,1260.0,500,0,92,0,1366
1367,greedy_policy,pac,760.0,500,0,122,0,1367
1368,greedy_policy,pac,1260.0,500,0,72,0,1368
1369,greedy_policy,pac,950.0,500,0,107,0,1369
1370,greedy_policy,pac,710.0,500,0,127,0,1370
1371,greedy_policy,pac,250.0,500,0,169,0,1371
1372,greedy_policy,pac,1410.0,500,0,69,0,1372
1373,greedy_policy,pac,910.0,500,0,111,0,1373
1374,greedy_policy,pac,890.0,500,0,113,0,1374
1375,greedy_policy,pac,760.0,500,0,142,0,1375
1376,greedy_policy,pac,640.0,500,0,154,0,1376
1377,greedy_policy,pac,600.0,500,1,142,0,1377
1378,greedy_policy,pac,860.0,500,0,136,0,1378
1379,greedy_policy,pac,1500.0,500,0,92,0,1379
1380,greedy_policy,pac,1290.0,500,0,93,0,1380
1381,greedy_policy,pac,340.0,500,0,164,0,1381
1382,greedy_policy,pac,310.0,500,0,167,0,1382
1383,greedy_policy,pac,1160.0,500,0,90,0,1383
1384,greedy_policy,pac,1080.0,500,0,114,0,1384
1385,greedy_policy,pac,420.0,500,0,176,0,1385
1386,greedy_policy,pac,1110.0,500,0,91,0,1386
1387,greedy_policy,pac,980.0,500,0,124,0,1387
1388,greedy_policy,pac,370.0,500,0,161,0,1388
1389,greedy_policy,pac,500.0,500,0,148,0,1389
1390,greedy_policy,pac,750.0,500,0,123,0,1390
1391,greedy_policy,pac,1090.0,500,0,97,0,1391
1392,greedy_policy,pac,490.0,500,0,169,0,1392
1393,greedy_policy,pac,700.0,500,0,132,0,1393
1394,greedy_policy,pac,250.0,500,1,153,0,1394
1395,greedy_policy,pac,960.0,500,1,90,0,1395
1396,greedy_policy,pac,1290.0,500,0,93,0,1396
1397,greedy_policy,pac,990.0,500,0,103,0,1397
1398,greedy_policy,pac,820.0,500,0,120,0,1398
1399,greedy_policy,pac,1560.0,500,0,50,0,1399
1400,greedy_policy,pac,1270.0,500,0,95,0,1400
1401,greedy_policy,pac,480.0,500,0,170,0,1401
1402,greedy_policy,pac,890.0,500,0,137,0,1402
1403,greedy_policy,pac,1600.0,500,0,82,0,1403
1404,greedy_policy,pac,1180.0,500,0,84,0,1404
1405,greedy_policy,pac,-30.0,500,0,197,0,1405
1406,greedy_policy,pac,830.0,500,0,119,0,1406
1407,greedy_policy,pac,570.0,500,1,141,0,1407
1408,greedy_policy,pac,270.0,500,0,171,0,1408
1409,greedy_policy,pac,990.0,500,0,103,0,1409
1410,greedy_policy,pac,1000.0,500,0,142,0,1410
1411,greedy_policy,pac,760.0,500,0,142,0,1411
1412,greedy_policy,pac,1540.0,500,0,52,0,1412
1413,greedy_policy,pac,-20.0,500,2,160,0,1413
1414,greedy_policy,pac,1090.0,500,0,89,0,1414
1415,greedy_policy,pac,10.0,500,0,193,0,1415
1416,greedy_policy,pac,890.0,500,0,129,0,1416
1417,greedy_policy,pac,700.0,500,1,108,0,1417
1418,greedy_policy,pac,1190.0,500,0,79,0,1418
1419,greedy_policy,pac,1390.0,500,0,103,0,1419
1420,greedy_policy,pac,450.0,500,0,153,0,1420
1421,greedy_policy,pac,440.0,500,1,138,0,1421
1422,greedy_policy,pac,600.0,500,0,142,0,1422
1423,greedy_policy,pac,540.0,500,0,144,0,1423
1424,greedy_policy,pac,1560.0,500,0,86,0,1424
1425,greedy_policy,pac,1330.0,500,0,69,0,1425
1426,greedy_policy,pac,770.0,500,1,125,0,1426
1427,greedy_policy,pac,-10.0,500,0,195,0,1427
1428,greedy_policy,pac,720.0,500,0,150,0,1428
1429,greedy_policy,pac,760.0,500,0,122,0,1429
1430,greedy_policy,pac,750.0,500,0,123,0,1430
1431,greedy_policy,pac,470.0,500,0,171,0,1431
1432,greedy_policy,pac,1060.0,500,0,116,0,1432
1433,greedy_policy,pac,620.0,500,0,156,0,1433
1434,greedy_policy,pac,590.0,500,0,139,0,1434
1435,greedy_policy,pac,1100.0,500,0,92,0,1435
1436,greedy_policy,pac,1060.0,500,0,92,0,1436
1437,greedy_policy,pac,580.0,500,0,140,0,1437
1438,greedy_policy,pac,-180.0,500,0,212,0,1438
1439,greedy_policy,pac,1370.0,500,0,85,0,1439
1440,greedy_policy,pac,420.0,500,0,156,0,1440
1441,greedy_policy,pac,1050.0,500,0,117,0,1441
1442,greedy_policy,pac,820.0,500,0,140,0,1442
1443,greedy_policy,pac,740.0,500,0,164,0,1443
1444,greedy_policy,pac,570.0,500,0,141,0,1444
1445,greedy_policy,pac,1050.0,500,0,117,0,1445
1446,greedy_policy,pac,1720.0,500,0,54,0,1446
1447,greedy_policy,pac,1110.0,500,0,91,0,1447
1448,greedy_policy,pac,600.0,500,0,138,0,1448
1449,greedy_policy,pac,1390.0,500,0,107,0,1449
1450,greedy_policy,pac,810.0,500,0,141,0,1450
1451,greedy_policy,pac,490.0,500,0,169,0,1451
1452,greedy_policy,pac,1430.0,500,0,99,0,1452
1453,greedy_policy,pac,640.0,500,0,138,0,1453
1454,greedy_policy,pac,840.0,500,0,118,0,1454
1455,greedy_policy,pac,1470.0,500,0,95,0,1455
1456,greedy_policy,pac,320.0,500,0,162,0,1456
1457,greedy_policy,pac,1010.0,500,0,101,0,1457
1458,greedy_policy,pac,1050.0,500,0,97,0,1458
1459,greedy_policy,pac,1270.0,500,0,79,0,1459
1460,greedy_policy,pac,1450.0,500,0,61,0,1460
1461,greedy_policy,pac,230.0,500,0,171,0,1461
1462,greedy_policy,pac,620.0,500,0,156,0,1462
1463,greedy_policy,pac,800.0,500,1,102,0,1463
1464,greedy_policy,pac,1080.0,500,0,98,0,1464
1465,greedy_policy,pac,770.0,500,0,125,0,1465
1466,greedy_policy,pac,760.0,500,0,126,0,1466
1467,greedy_policy,pac,820.0,500,0,140,0,1467
1468,greedy_policy,pac,330.0,500,0,165,0,1468
1469,greedy_policy,pac,820.0,500,0,120,0,1469
1470,greedy_policy,pac,1240.0,500,0,98,0,1470
1471,greedy_policy,pac,80.0,500,2,150,0,1471
1472,greedy_policy,pac,1080.0,500,0,94,0,1472
1473,greedy_policy,pac,1650.0,500,0,81,0,1473
1474,greedy_policy,pac,980.0,500,0,140,0,1474
1475,greedy_policy,pac,990.0,500,0,103,0,1475
1476,greedy_policy,pac,1310.0,500,0,75,0,1476
1477,greedy_policy,pac,-60.0,500,0,200,0,1477
1478,greedy_policy,pac,390.0,500,0,159,0,1478
1479,greedy_policy,pac,520.0,500,1,146,0,1479
1480,greedy_policy,pac,630.0,500,0,155,0,1480
1481,greedy_policy,pac,470.0,500,1,135,0,1481
1482,greedy_policy,pac,1370.0,500,0,69,0,1482
1483,greedy_policy,pac,1490.0,500,0,73,0,1483
1484,greedy_policy,pac,1250.0,500,0,97,0,1484
1485,greedy_policy,pac,360.0,500,0,162,0,1485
1486,greedy_policy,pac,-30.0,500,0,197,0,1486
1487,greedy_policy,pac,380.0,500,0,160,0,1487
1488,greedy_policy,pac,1920.0,500,0,58,0,1488
1489,greedy_policy,pac,340.0,500,0,160,0,1489
1490,greedy_policy,pac,240.0,500,0,170,0,1490
1491,greedy_policy,pac,1240.0,500,0,98,0,1491
1492,greedy_policy,pac,550.0,500,0,163,0,1492
1493,greedy_policy,pac,1210.0,500,0,85,0,1493
1494,greedy_policy,pac,150.0,500,0,179,0,1494
1495,greedy_policy,pac,200.0,500,0,174,0,1495
1496,greedy_policy,pac,720.0,500,0,146,0,1496
1497,greedy_policy,pac,270.0,500,0,171,0,1497
1498,greedy_policy,pac,1440.0,500,0,74,0,1498
1499,greedy_policy,pac,1220.0,500,0,120,0,1499
1500,greedy_policy,pac,1660.0,500,0,64,0,1500
1501,greedy_policy,pac,1400.0,500,0,86,0,1501
1502,greedy_policy,pac,1210.0,500,0,105,0,1502
1503,greedy_policy,pac,1340.0,500,0,68,0,1503
1504,greedy_policy,pac,910.0,500,0,131,0,1504
1505,greedy_policy,pac,1300.0,500,0,76,0,1505
1506,greedy_policy,pac,1390.0,500,0,83,0,1506
1507,greedy_policy,pac,450.0,500,0,153,0,1507
1508,greedy_policy,pac,1080.0,500,0,94,0,1508
1509,greedy_policy,pac,330.0,500,0,165,0,1509
1510,greedy_policy,pac,1910.0,500,0,59,0,1510
1511,greedy_policy,pac,910.0,500,0,111,0,1511
1512,greedy_policy,pac,1120.0,500,0,90,0,1512
1513,greedy_policy,pac,900.0,500,0,132,0,1513
1514,greedy_policy,pac,460.0,500,0,152,0,1514
1515,greedy_policy,pac,1630.0,500,0,103,0,1515
1516,greedy_policy,pac,550.0,500,0,143,0,1516
1517,greedy_policy,pac,600.0,500,0,138,0,1517
1518,greedy_policy,pac,1130.0,500,0,89,0,1518
1519,greedy_policy,pac,1150.0,500,0,107,0,1519
1520,greedy_policy,pac,1040.0,500,0,94,0,1520
1521,greedy_policy,pac,1230.0,500,0,99,0,1521
1522,greedy_policy,pac,1380.0,500,0,68,0,1522
1523,greedy_policy,pac,850.0,500,0,113,0,1523
1524,greedy_policy,pac,1260.0,500,0,116,0,1524
1525,greedy_policy,pac,1550.0,500,0,51,0,1525
1526,greedy_policy,pac,920.0,500,0,130,0,1526
1527,greedy_policy,pac,990.0,500,0,123,0,1527
1528,greedy_policy,pac,1000.0,500,0,102,0,1528
1529,greedy_policy,pac,230.0,500,0,175,0,1529
1530,greedy_policy,pac,1140.0,500,0,88,0,1530
1531,greedy_policy,pac,950.0,500,0,107,0,1531
1532,greedy_policy,pac,1280.0,500,0,114,0,1532
1533,greedy_policy,pac,940.0,500,0,112,0,1533
1534,greedy_policy,pac,1370.0,500,0,105,0,1534
1535,greedy_policy,pac,1310.0,500,0,75,0,1535
1536,greedy_policy,pac,1070.0,500,0,95,0,1536
1537,greedy_policy,pac,1250.0,500,0,97,0,1537
1538,greedy_policy,pac,860.0,500,0,116,0,1538
1539,greedy_policy,pac,1640.0,500,0,62,0,1539
1540,greedy_policy,pac,220.0,500,0,172,0,1540
1541,greedy_policy,pac,290.0,500,0,169,0,1541
