episode,policy,board,total_reward,steps,deaths,remaining_pellets,won,seed
1026,mdp_policy,pac,3018.0,382,1,0,1,1026
1027,mdp_policy,pac,1579.0,361,4,6,0,1027
1028,mdp_policy,pac,3442.0,358,1,0,1,1028
1029,mdp_policy,pac,3009.0,391,1,0,1,1029
1030,mdp_policy,pac,3174.0,426,0,0,1,1030
1031,mdp_policy,pac,3258.0,342,0,0,1,1031
1032,mdp_policy,pac,3043.0,357,2,0,1,1032
1033,mdp_policy,pac,3255.0,345,1,0,1,1033
1034,mdp_policy,pac,3672.0,328,1,0,1,1034
1035,mdp_policy,pac,2655.0,345,3,0,1,1035
1036,mdp_policy,pac,3058.0,342,1,0,1,1036
1037,mdp_policy,pac,3224.0,376,0,0,1,1037
1038,mdp_policy,pac,2090.0,500,0,1,0,1038
1039,mdp_policy,pac,3254.0,346,0,0,1,1039
1040,mdp_policy,pac,3475.0,325,0,0,1,1040
1041,mdp_policy,pac,3632.0,368,0,0,1,1041
1042,mdp_policy,pac,3267.0,333,0,0,1,1042
1043,mdp_policy,pac,3210.0,390,1,0,1,1043
1044,mdp_policy,pac,2050.0,500,0,5,0,1044
1045,mdp_policy,pac,2855.0,345,2,0,1,1045
1046,mdp_policy,pac,3243.0,357,2,0,1,1046
1047,mdp_policy,pac,3445.0,355,0,0,1,1047
1048,mdp_policy,pac,3434.0,366,0,0,1,1048
1049,mdp_policy,pac,3252.0,348,2,0,1,1049
1050,mdp_policy,pac,2608.0,392,3,0,1,1050
1051,mdp_policy,pac,2796.0,404,3,0,1,1051
1052,mdp_policy,pac,3241.0,359,1,0,1,1052
1053,mdp_policy,pac,3471.0,329,0,0,1,1053
1054,mdp_policy,pac,2816.0,384,2,0,1,1054
1055,mdp_policy,pac,2849.0,351,2,0,1,1055
1056,mdp_policy,pac,1450.0,500,3,1,0,1056
1057,mdp_policy,pac,3637.0,363,0,0,1,1057
1058,mdp_policy,pac,3000.0,400,2,0,1,1058
1059,mdp_policy,pac,2831.0,369,2,0,1,1059
1060,mdp_policy,pac,3007.0,393,3,0,1,1060
1061,mdp_policy,pac,2569.0,431,3,0,1,1061
1062,mdp_policy,pac,2852.0,348,2,0,1,1062
1063,mdp_policy,pac,3422.0,378,0,0,1,1063
1064,mdp_policy,pac,3448.0,352,1,0,1,1064
1065,mdp_policy,pac,4018.0,382,0,0,1,1065
1066,mdp_policy,pac,2849.0,351,2,0,1,1066
1067,mdp_policy,pac,3680.0,320,0,0,1,1067
1068,mdp_policy,pac,3243.0,357,0,0,1,1068
1069,mdp_policy,pac,3448.0,352,0,0,1,1069
1070,mdp_policy,pac,2812.0,388,3,0,1,1070
1071,mdp_policy,pac,3240.0,360,0,0,1,1071
1072,mdp_policy,pac,3500.0,500,0,0,1,1072
1073,mdp_policy,pac,3414.0,386,0,0,1,1073
1074,mdp_policy,pac,3213.0,387,0,0,1,1074
1075,mdp_policy,pac,2050.0,500,0,1,0,1075
1076,mdp_policy,pac,1810.0,500,2,9,0,1076
1077,mdp_policy,pac,2763.0,437,2,0,1,1077
1078,mdp_policy,pac,3437.0,363,0,0,1,1078
1079,mdp_policy,pac,3077.0,323,1,0,1,1079
1080,mdp_policy,pac,3054.0,346,1,0,1,1080
1081,mdp_policy,pac,3247.0,353,1,0,1,1081
1082,mdp_policy,pac,3158.0,442,0,0,1,1082
1083,mdp_policy,pac,3630.0,370,0,0,1,1083
1084,mdp_policy,pac,3448.0,352,1,0,1,1084
1085,mdp_policy,pac,3170.0,430,1,0,1,1085
1086,mdp_policy,pac,3656.0,344,0,0,1,1086
1087,mdp_policy,pac,3248.0,352,0,0,1,1087
1088,mdp_policy,pac,3234.0,366,0,0,1,1088
1089,mdp_policy,pac,3460.0,340,0,0,1,1089
1090,mdp_policy,pac,3636.0,364,1,0,1,1090
1091,mdp_policy,pac,3234.0,366,0,0,1,1091
1092,mdp_policy,pac,2518.0,482,3,0,1,1092
1093,mdp_policy,pac,3346.0,454,0,0,1,1093
1094,mdp_policy,pac,3065.0,335,2,0,1,1094
1095,mdp_policy,pac,3256.0,344,0,0,1,1095
1096,mdp_policy,pac,3659.0,341,0,0,1,1096
1097,mdp_policy,pac,3453.0,347,0,0,1,1097
1098,mdp_policy,pac,3456.0,344,0,0,1,1098
1099,mdp_policy,pac,3239.0,361,0,0,1,1099
1100,mdp_policy,pac,2633.0,367,3,0,1,1100
1101,mdp_policy,pac,3424.0,376,0,0,1,1101
1102,mdp_policy,pac,3230.0,370,0,0,1,1102
1103,mdp_policy,pac,1880.0,500,2,2,0,1103
1104,mdp_policy,pac,2808.0,392,3,0,1,1104
1105,mdp_policy,pac,3248.0,352,0,0,1,1105
1106,mdp_policy,pac,2994.0,406,1,0,1,1106
1107,mdp_policy,pac,3221.0,379,2,0,1,1107
1108,mdp_policy,pac,2853.0,347,2,0,1,1108
1109,mdp_policy,pac,3188.0,412,1,0,1,1109
1110,mdp_policy,pac,2771.0,429,3,0,1,1110
1111,mdp_policy,pac,1850.0,500,2,1,0,1111
1112,mdp_policy,pac,3238.0,362,0,0,1,1112
1113,mdp_policy,pac,3051.0,349,2,0,1,1113
1114,mdp_policy,pac,3236.0,364,0,0,1,1114
1115,mdp_policy,pac,2838.0,362,2,0,1,1115
1116,mdp_policy,pac,1254.0,456,4,9,0,1116
1117,mdp_policy,pac,2728.0,472,2,0,1,1117
1118,mdp_policy,pac,3244.0,356,1,0,1,1118
1119,mdp_policy,pac,3253.0,347,1,0,1,1119
1120,mdp_policy,pac,1661.0,309,4,19,0,1120
1121,mdp_policy,pac,3059.0,341,1,0,1,1121
1122,mdp_policy,pac,3391.0,409,0,0,1,1122
1123,mdp_policy,pac,2834.0,366,2,0,1,1123
1124,mdp_policy,pac,2831.0,369,2,0,1,1124
1125,mdp_policy,pac,3200.0,400,1,0,1,1125
1126,mdp_policy,pac,4027.0,373,0,0,1,1126
1127,mdp_policy,pac,2626.0,374,3,0,1,1127
1128,mdp_policy,pac,2985.0,415,2,0,1,1128
1129,mdp_policy,pac,3199.0,401,0,0,1,1129
1130,mdp_policy,pac,3231.0,369,1,0,1,1130
1131,mdp_policy,pac,3790.0,410,0,0,1,1131
1132,mdp_policy,pac,3471.0,329,0,0,1,1132
1133,mdp_policy,pac,2620.0,380,3,0,1,1133
1134,mdp_policy,pac,3477.0,323,0,0,1,1134
1135,mdp_policy,pac,3214.0,386,0,0,1,1135
1136,mdp_policy,pac,2774.0,426,3,0,1,1136
1137,mdp_policy,pac,3463.0,337,0,0,1,1137
1138,mdp_policy,pac,1086.0,294,4,34,0,1138
1139,mdp_policy,pac,3443.0,357,0,0,1,1139
1140,mdp_policy,pac,3033.0,367,1,0,1,1140
1141,mdp_policy,pac,3414.0,386,0,0,1,1141
1142,mdp_policy,pac,3248.0,352,0,0,1,1142
1143,mdp_policy,pac,3218.0,382,0,0,1,1143
1144,mdp_policy,pac,3458.0,342,0,0,1,1144
1145,mdp_policy,pac,3047.0,353,2,0,1,1145
1146,mdp_policy,pac,3253.0,347,1,0,1,1146
1147,mdp_policy,pac,3039.0,361,1,0,1,1147
1148,mdp_policy,pac,3272.0,328,0,0,1,1148
1149,mdp_policy,pac,3015.0,385,1,0,1,1149
1150,mdp_policy,pac,3029.0,371,2,0,1,1150
1151,mdp_policy,pac,2838.0,362,2,0,1,1151
1152,mdp_policy,pac,3248.0,352,1,0,1,1152
1153,mdp_policy,pac,3243.0,357,1,0,1,1153
1154,mdp_policy,pac,3187.0,413,1,0,1,1154
1155,mdp_policy,pac,3458.0,342,0,0,1,1155
1156,mdp_policy,pac,3222.0,378,0,0,1,1156
1157,mdp_policy,pac,3253.0,347,0,0,1,1157
1158,mdp_policy,pac,3651.0,349,0,0,1,1158
1159,mdp_policy,pac,3060.0,340,1,0,1,1159
1160,mdp_policy,pac,3254.0,346,0,0,1,1160
1161,mdp_policy,pac,3223.0,377,1,0,1,1161
1162,mdp_policy,pac,3040.0,360,1,0,1,1162
1163,mdp_policy,pac,3256.0,344,0,0,1,1163
1164,mdp_policy,pac,3033.0,367,2,0,1,1164
1165,mdp_policy,pac,3434.0,366,0,0,1,1165
1166,mdp_policy,pac,3436.0,364,0,0,1,1166
1167,mdp_policy,pac,3069.0,331,1,0,1,1167
1168,mdp_policy,pac,1324.0,356,4,8,0,1168
1169,mdp_policy,pac,2829.0,371,2,0,1,1169
1170,mdp_policy,pac,3466.0,334,0,0,1,1170
1171,mdp_policy,pac,3455.0,345,0,0,1,1171
1172,mdp_policy,pac,3392.0,408,0,0,1,1172
1173,mdp_policy,pac,3443.0,357,0,0,1,1173
1174,mdp_policy,pac,3439.0,361,0,0,1,1174
1175,mdp_policy,pac,3424.0,376,0,0,1,1175
1176,mdp_policy,pac,1573.0,357,4,23,0,1176
1177,mdp_policy,pac,3013.0,387,2,0,1,1177
1178,mdp_policy,pac,3053.0,347,1,0,1,1178
1179,mdp_policy,pac,3458.0,342,0,0,1,1179
1180,mdp_policy,pac,3268.0,332,0,0,1,1180
1181,mdp_policy,pac,3250.0,350,0,0,1,1181
1182,mdp_policy,pac,3803.0,397,0,0,1,1182
1183,mdp_policy,pac,3212.0,388,0,0,1,1183
1184,mdp_policy,pac,2857.0,343,3,0,1,1184
1185,mdp_policy,pac,3009.0,391,1,0,1,1185
1186,mdp_policy,pac,3184.0,416,0,0,1,1186
1187,mdp_policy,pac,3031.0,369,1,0,1,1187
1188,mdp_policy,pac,3245.0,355,1,0,1,1188
1189,mdp_policy,pac,2943.0,457,2,0,1,1189
1190,mdp_policy,pac,2090.0,500,1,1,0,1190
1191,mdp_policy,pac,3389.0,411,0,0,1,1191
1192,mdp_policy,pac,3248.0,352,1,0,1,1192
1193,mdp_policy,pac,3248.0,352,0,0,1,1193
1194,mdp_policy,pac,3230.0,370,1,0,1,1194
1195,mdp_policy,pac,3008.0,392,1,0,1,1195
1196,mdp_policy,pac,1830.0,500,1,7,0,1196
1197,mdp_policy,pac,1355.0,375,4,7,0,1197
1198,mdp_policy,pac,3616.0,384,0,0,1,1198
1199,mdp_policy,pac,3231.0,369,1,0,1,1199
1200,mdp_policy,pac,3035.0,365,1,0,1,1200
1201,mdp_policy,pac,3218.0,382,0,0,1,1201
1202,mdp_policy,pac,3429.0,371,0,0,1,1202
1203,mdp_policy,pac,3446.0,354,0,0,1,1203
1204,mdp_policy,pac,2430.0,500,0,7,0,1204
1205,mdp_policy,pac,3262.0,338,1,0,1,1205
1206,mdp_policy,pac,3027.0,373,2,0,1,1206
1207,mdp_policy,pac,2592.0,408,3,0,1,1207
1208,mdp_policy,pac,3412.0,388,0,0,1,1208
1209,mdp_policy,pac,3239.0,361,0,0,1,1209
1210,mdp_policy,pac,1332.0,338,4,29,0,1210
1211,mdp_policy,pac,2878.0,322,2,0,1,1211
1212,mdp_policy,pac,3451.0,349,0,0,1,1212
1213,mdp_policy,pac,3604.0,396,0,0,1,1213
1214,mdp_policy,pac,3053.0,347,1,0,1,1214
1215,mdp_policy,pac,3444.0,356,0,0,1,1215
1216,mdp_policy,pac,3449.0,351,0,0,1,1216
1217,mdp_policy,pac,3384.0,416,0,0,1,1217
1218,mdp_policy,pac,2853.0,347,2,0,1,1218
1219,mdp_policy,pac,3242.0,358,0,0,1,1219
1220,mdp_policy,pac,3262.0,338,0,0,1,1220
1221,mdp_policy,pac,3238.0,362,0,0,1,1221
1222,mdp_policy,pac,2967.0,433,2,0,1,1222
1223,mdp_policy,pac,2841.0,359,2,0,1,1223
1224,mdp_policy,pac,3265.0,335,0,0,1,1224
1225,mdp_policy,pac,3261.0,339,0,0,1,1225
1226,mdp_policy,pac,2640.0,360,3,0,1,1226
1227,mdp_policy,pac,3023.0,377,3,0,1,1227
1228,mdp_policy,pac,3587.0,413,0,0,1,1228
1229,mdp_policy,pac,3442.0,358,0,0,1,1229
1230,mdp_policy,pac,3240.0,360,0,0,1,1230
1231,mdp_policy,pac,3436.0,364,0,0,1,1231
1232,mdp_policy,pac,3267.0,333,0,0,1,1232
1233,mdp_policy,pac,3244.0,356,2,0,1,1233
1234,mdp_policy,pac,3210.0,390,0,0,1,1234
1235,mdp_policy,pac,2877.0,323,3,0,1,1235
1236,mdp_policy,pac,3394.0,406,1,0,1,1236
1237,mdp_policy,pac,2180.0,500,0,8,0,1237
1238,mdp_policy,pac,3210.0,390,0,0,1,1238
1239,mdp_policy,pac,3232.0,368,0,0,1,1239
1240,mdp_policy,pac,3620.0,380,0,0,1,1240
1241,mdp_policy,pac,3026.0,374,2,0,1,1241
1242,mdp_policy,pac,2639.0,361,3,0,1,1242
1243,mdp_policy,pac,2625.0,375,3,0,1,1243
1244,mdp_policy,pac,2808.0,392,2,0,1,1244
1245,mdp_policy,pac,3401.0,399,0,0,1,1245
1246,mdp_policy,pac,3382.0,418,1,0,1,1246
1247,mdp_policy,pac,2625.0,375,3,0,1,1247
1248,mdp_policy,pac,3272.0,328,1,0,1,1248
1249,mdp_policy,pac,3442.0,358,0,0,1,1249
1250,mdp_policy,pac,3434.0,366,0,0,1,1250
1251,mdp_policy,pac,3373.0,427,0,0,1,1251
1252,mdp_policy,pac,3414.0,386,0,0,1,1252
1253,mdp_policy,pac,3449.0,351,2,0,1,1253
1254,mdp_policy,pac,3029.0,371,2,0,1,1254
1255,mdp_policy,pac,1390.0,360,4,5,0,1255
1256,mdp_policy,pac,3465.0,335,0,0,1,1256
1257,mdp_policy,pac,2956.0,444,1,0,1,1257
1258,mdp_policy,pac,3452.0,348,0,0,1,1258
1259,mdp_policy,pac,1664.0,326,4,1,0,1259
1260,mdp_policy,pac,3233.0,367,1,0,1,1260
1261,mdp_policy,pac,2996.0,404,1,0,1,1261
1262,mdp_policy,pac,3214.0,386,1,0,1,1262
1263,mdp_policy,pac,3265.0,335,1,0,1,1263
1264,mdp_policy,pac,1890.0,500,1,1,0,1264
1265,mdp_policy,pac,3212.0,388,0,0,1,1265
1266,mdp_policy,pac,3424.0,376,0,0,1,1266
1267,mdp_policy,pac,3049.0,351,1,0,1,1267
1268,mdp_policy,pac,1584.0,376,4,4,0,1268
1269,mdp_policy,pac,3042.0,358,1,0,1,1269
1270,mdp_policy,pac,3650.0,350,1,0,1,1270
1271,mdp_policy,pac,3233.0,367,1,0,1,1271
1272,mdp_policy,pac,3039.0,361,2,0,1,1272
1273,mdp_policy,pac,3248.0,352,0,0,1,1273
1274,mdp_policy,pac,2923.0,477,1,0,1,1274
1275,mdp_policy,pac,3424.0,376,0,0,1,1275
1276,mdp_policy,pac,3048.0,352,1,0,1,1276
1277,mdp_policy,pac,2540.0,460,3,0,1,1277
1278,mdp_policy,pac,2030.0,500,1,7,0,1278
1279,mdp_policy,pac,3446.0,354,0,0,1,1279
1280,mdp_policy,pac,3136.0,464,0,0,1,1280
1281,mdp_policy,pac,3265.0,335,1,0,1,1281
1282,mdp_policy,pac,3409.0,391,1,0,1,1282
1283,mdp_policy,pac,3600.0,400,0,0,1,1283
1284,mdp_policy,pac,3027.0,373,2,0,1,1284
1285,mdp_policy,pac,3056.0,344,1,0,1,1285
1286,mdp_policy,pac,3194.0,406,0,0,1,1286
1287,mdp_policy,pac,3255.0,345,0,0,1,1287
1288,mdp_policy,pac,2802.0,398,2,0,1,1288
1289,mdp_policy,pac,3287.0,313,0,0,1,1289
1290,mdp_policy,pac,3260.0,340,0,0,1,1290
1291,mdp_policy,pac,2844.0,356,2,0,1,1291
1292,mdp_policy,pac,3262.0,338,0,0,1,1292
1293,mdp_policy,pac,3410.0,390,0,0,1,1293
1294,mdp_policy,pac,3014.0,386,2,0,1,1294
1295,mdp_policy,pac,2826.0,374,2,0,1,1295
1296,mdp_policy,pac,3273.0,327,1,0,1,1296
1297,mdp_policy,pac,3014.0,386,2,0,1,1297
1298,mdp_policy,pac,3262.0,338,0,0,1,1298
1299,mdp_policy,pac,3118.0,482,0,0,1,1299
1300,mdp_policy,pac,3424.0,376,0,0,1,1300
1301,mdp_policy,pac,3849.0,351,0,0,1,1301
1302,mdp_policy,pac,1791.0,379,4,3,0,1302
1303,mdp_policy,pac,3668.0,332,0,0,1,1303
1304,mdp_policy,pac,3254.0,346,0,0,1,1304
1305,mdp_policy,pac,1519.0,401,4,8,0,1305
1306,mdp_policy,pac,3612.0,388,0,0,1,1306
1307,mdp_policy,pac,3467.0,333,0,0,1,1307
1308,mdp_policy,pac,2822.0,378,3,0,1,1308
1309,mdp_policy,pac,3256.0,344,0,0,1,1309
1310,mdp_policy,pac,2765.0,435,2,0,1,1310
1311,mdp_policy,pac,2833.0,367,3,0,1,1311
1312,mdp_policy,pac,2618.0,382,3,0,1,1312
1313,mdp_policy,pac,3245.0,355,0,0,1,1313
1314,mdp_policy,pac,3339.0,461,1,0,1,1314
1315,mdp_policy,pac,2615.0,385,3,0,1,1315
1316,mdp_policy,pac,3058.0,342,1,0,1,1316
1317,mdp_policy,pac,3275.0,325,0,0,1,1317
1318,mdp_policy,pac,3236.0,364,0,0,1,1318
1319,mdp_policy,pac,3448.0,352,0,0,1,1319
1320,mdp_policy,pac,3236.0,364,1,0,1,1320
1321,mdp_policy,pac,3278.0,322,0,0,1,1321
1322,mdp_policy,pac,3403.0,397,3,0,1,1322
1323,mdp_policy,pac,3228.0,372,0,0,1,1323
1324,mdp_policy,pac,3063.0,337,2,0,1,1324
1325,mdp_policy,pac,3468.0,332,0,0,1,1325
1326,mdp_policy,pac,3450.0,350,1,0,1,1326
1327,mdp_policy,pac,3637.0,363,0,0,1,1327
1328,mdp_policy,pac,3256.0,344,0,0,1,1328
1329,mdp_policy,pac,3016.0,384,1,0,1,1329
1330,mdp_policy,pac,2845.0,355,2,0,1,1330
1331,mdp_policy,pac,3431.0,369,1,0,1,1331
1332,mdp_policy,pac,2642.0,358,3,0,1,1332
1333,mdp_policy,pac,3639.0,361,1,0,1,1333
1334,mdp_policy,pac,3202.0,398,0,0,1,1334
1335,mdp_policy,pac,3241.0,359,1,0,1,1335
1336,mdp_policy,pac,3466.0,334,0,0,1,1336
1337,mdp_policy,pac,2958.0,442,2,0,1,1337
1338,mdp_policy,pac,3246.0,354,0,0,1,1338
1339,mdp_policy,pac,1272.0,348,4,14,0,1339
1340,mdp_policy,pac,3195.0,405,2,0,1,1340
1341,mdp_policy,pac,3392.0,408,0,0,1,1341
1342,mdp_policy,pac,3255.0,345,2,0,1,1342
1343,mdp_policy,pac,3463.0,337,1,0,1,1343
1344,mdp_policy,pac,3445.0,355,1,0,1,1344
1345,mdp_policy,pac,2652.0,348,3,0,1,1345
1346,mdp_policy,pac,3005.0,395,3,0,1,1346
1347,mdp_policy,pac,3646.0,354,0,0,1,1347
1348,mdp_policy,pac,3633.0,367,1,0,1,1348
1349,mdp_policy,pac,3007.0,393,1,0,1,1349
1350,mdp_policy,pac,3224.0,376,0,0,1,1350
1351,mdp_policy,pac,3254.0,346,0,0,1,1351
1352,mdp_policy,pac,3245.0,355,0,0,1,1352
1353,mdp_policy,pac,1567.0,333,4,6,0,1353
1354,mdp_policy,pac,2572.0,428,3,0,1,1354
1355,mdp_policy,pac,3217.0,383,0,0,1,1355
1356,mdp_policy,pac,2869.0,331,2,0,1,1356
1357,mdp_policy,pac,3648.0,352,2,0,1,1357
1358,mdp_policy,pac,3065.0,335,1,0,1,1358
1359,mdp_policy,pac,3256.0,344,0,0,1,1359
1360,mdp_policy,pac,3462.0,338,0,0,1,1360
1361,mdp_policy,pac,3102.0,498,0,0,1,1361
1362,mdp_policy,pac,3239.0,361,2,0,1,1362
1363,mdp_policy,pac,3364.0,436,0,0,1,1363
1364,mdp_policy,pac,3646.0,354,0,0,1,1364
1365,mdp_policy,pac,3188.0,412,0,0,1,1365
1366,mdp_policy,pac,1738.0,372,4,9,0,1366
1367,mdp_policy,pac,2850.0,350,3,0,1,1367
1368,mdp_policy,pac,3628.0,372,1,0,1,1368
1369,mdp_policy,pac,3242.0,358,0,0,1,1369
1370,mdp_policy,pac,3036.0,364,2,0,1,1370
1371,mdp_policy,pac,3434.0,366,1,0,1,1371
1372,mdp_policy,pac,1682.0,468,4,1,0,1372
1373,mdp_policy,pac,1550.0,500,0,51,0,1373
1374,mdp_policy,pac,3476.0,324,0,0,1,1374
1375,mdp_policy,pac,2030.0,500,1,7,0,1375
1376,mdp_policy,pac,3449.0,351,1,0,1,1376
1377,mdp_policy,pac,3430.0,370,1,0,1,1377
1378,mdp_policy,pac,3667.0,333,0,0,1,1378
1379,mdp_policy,pac,3230.0,370,1,0,1,1379
1380,mdp_policy,pac,3442.0,358,0,0,1,1380
1381,mdp_policy,pac,1421.0,359,4,2,0,1381
1382,mdp_policy,pac,3259.0,341,1,0,1,1382
1383,mdp_policy,pac,3448.0,352,0,0,1,1383
1384,mdp_policy,pac,3262.0,338,0,0,1,1384
1385,mdp_policy,pac,3866.0,334,0,0,1,1385
1386,mdp_policy,pac,2603.0,397,3,0,1,1386
1387,mdp_policy,pac,3454.0,346,0,0,1,1387
1388,mdp_policy,pac,2854.0,346,3,0,1,1388
1389,mdp_policy,pac,3252.0,348,0,0,1,1389
1390,mdp_policy,pac,3442.0,358,0,0,1,1390
1391,mdp_policy,pac,3442.0,358,0,0,1,1391
1392,mdp_policy,pac,3431.0,369,1,0,1,1392
1393,mdp_policy,pac,3030.0,370,1,0,1,1393
1394,mdp_policy,pac,2838.0,362,3,0,1,1394
1395,mdp_policy,pac,3668.0,332,0,0,1,1395
1396,mdp_policy,pac,2967.0,433,2,0,1,1396
1397,mdp_policy,pac,2851.0,349,2,0,1,1397
1398,mdp_policy,pac,3259.0,341,0,0,1,1398
1399,mdp_policy,pac,1940.0,500,2,16,0,1399
1400,mdp_policy,pac,1321.0,309,4,33,0,1400
1401,mdp_policy,pac,2619.0,381,3,0,1,1401
1402,mdp_policy,pac,2260.0,500,0,4,0,1402
1403,mdp_policy,pac,3231.0,369,2,0,1,1403
1404,mdp_policy,pac,2608.0,392,3,0,1,1404
1405,mdp_policy,pac,3443.0,357,0,0,1,1405
1406,mdp_policy,pac,3046.0,354,1,0,1,1406
1407,mdp_policy,pac,3285.0,315,0,0,1,1407
1408,mdp_policy,pac,3252.0,348,0,0,1,1408
1409,mdp_policy,pac,1272.0,348,4,14,0,1409
1410,mdp_policy,pac,2835.0,365,2,0,1,1410
1411,mdp_policy,pac,3254.0,346,1,0,1,1411
1412,mdp_policy,pac,3395.0,405,1,0,1,1412
1413,mdp_policy,pac,3373.0,427,0,0,1,1413
1414,mdp_policy,pac,2774.0,426,2,0,1,1414
1415,mdp_policy,pac,3434.0,366,0,0,1,1415
1416,mdp_policy,pac,3642.0,358,0,0,1,1416
1417,mdp_policy,pac,3600.0,400,0,0,1,1417
1418,mdp_policy,pac,2816.0,384,2,0,1,1418
1419,mdp_policy,pac,1380.0,370,4,5,0,1419
1420,mdp_policy,pac,3258.0,342,0,0,1,1420
1421,mdp_policy,pac,3405.0,395,0,0,1,1421
1422,mdp_policy,pac,3210.0,390,0,0,1,1422
1423,mdp_policy,pac,3250.0,350,1,0,1,1423
1424,mdp_policy,pac,2617.0,383,3,0,1,1424
1425,mdp_policy,pac,3417.0,383,1,0,1,1425
1426,mdp_policy,pac,3238.0,362,1,0,1,1426
1427,mdp_policy,pac,2801.0,399,3,0,1,1427
1428,mdp_policy,pac,2614.0,386,3,0,1,1428
1429,mdp_policy,pac,2630.0,370,3,0,1,1429
1430,mdp_policy,pac,3421.0,379,0,0,1,1430
1431,mdp_policy,pac,3118.0,482,1,0,1,1431
1432,mdp_policy,pac,3040.0,360,1,0,1,1432
1433,mdp_policy,pac,2866.0,334,2,0,1,1433
1434,mdp_policy,pac,3378.0,422,1,0,1,1434
1435,mdp_policy,pac,3026.0,374,1,0,1,1435
1436,mdp_policy,pac,3226.0,374,2,0,1,1436
1437,mdp_policy,pac,3260.0,340,1,0,1,1437
1438,mdp_policy,pac,3427.0,373,0,0,1,1438
1439,mdp_policy,pac,3436.0,364,0,0,1,1439
1440,mdp_policy,pac,3660.0,340,0,0,1,1440
1441,mdp_policy,pac,3255.0,345,1,0,1,1441
1442,mdp_policy,pac,3048.0,352,1,0,1,1442
1443,mdp_policy,pac,3037.0,363,1,0,1,1443
1444,mdp_policy,pac,3178.0,422,1,0,1,1444
1445,mdp_policy,pac,3855.0,345,0,0,1,1445
1446,mdp_policy,pac,3049.0,351,1,0,1,1446
1447,mdp_policy,pac,3628.0,372,0,0,1,1447
1448,mdp_policy,pac,3234.0,366,2,0,1,1448
1449,mdp_policy,pac,3247.0,353,0,0,1,1449
1450,mdp_policy,pac,3628.0,372,0,0,1,1450
1451,mdp_policy,pac,3251.0,349,0,0,1,1451
1452,mdp_policy,pac,3242.0,358,1,0,1,1452
1453,mdp_policy,pac,3059.0,341,2,0,1,1453
1454,mdp_policy,pac,3656.0,344,0,0,1,1454
1455,mdp_policy,pac,3230.0,370,1,0,1,1455
1456,mdp_policy,pac,1011.0,289,4,42,0,1456
1457,mdp_policy,pac,3030.0,370,2,0,1,1457
1458,mdp_policy,pac,3017.0,383,1,0,1,1458
1459,mdp_policy,pac,3201.0,399,0,0,1,1459
1460,mdp_policy,pac,3598.0,402,0,0,1,1460
1461,mdp_policy,pac,2990.0,410,2,0,1,1461
1462,mdp_policy,pac,3380.0,420,0,0,1,1462
1463,mdp_policy,pac,3406.0,394,0,0,1,1463
1464,mdp_policy,pac,3648.0,352,0,0,1,1464
1465,mdp_policy,pac,3245.0,355,1,0,1,1465
1466,mdp_policy,pac,1349.0,301,4,15,0,1466
1467,mdp_policy,pac,3023.0,377,1,0,1,1467
1468,mdp_policy,pac,2090.0,500,0,1,0,1468
1469,mdp_policy,pac,3259.0,341,1,0,1,1469
1470,mdp_policy,pac,2617.0,383,3,0,1,1470
1471,mdp_policy,pac,3218.0,382,0,0,1,1471
1472,mdp_policy,pac,2627.0,373,3,0,1,1472
1473,mdp_policy,pac,3048.0,352,2,0,1,1473
1474,mdp_policy,pac,2060.0,500,0,4,0,1474
1475,mdp_policy,pac,2619.0,381,3,0,1,1475
1476,mdp_policy,pac,3264.0,336,1,0,1,1476
1477,mdp_policy,pac,3400.0,400,0,0,1,1477
1478,mdp_policy,pac,3225.0,375,0,0,1,1478
1479,mdp_policy,pac,3026.0,374,2,0,1,1479
1480,mdp_policy,pac,3375.0,425,0,0,1,1480
1481,mdp_policy,pac,2030.0,500,0,7,0,1481
1482,mdp_policy,pac,2867.0,333,2,0,1,1482
1483,mdp_policy,pac,3416.0,384,0,0,1,1483
1484,mdp_policy,pac,3392.0,408,1,0,1,1484
1485,mdp_policy,pac,3217.0,383,0,0,1,1485
1486,mdp_policy,pac,3263.0,337,0,0,1,1486
1487,mdp_policy,pac,1295.0,425,4,8,0,1487
1488,mdp_policy,pac,3260.0,340,0,0,1,1488
1489,mdp_policy,pac,3438.0,362,0,0,1,1489
1490,mdp_policy,pac,3237.0,363,0,0,1,1490
1491,mdp_policy,pac,2818.0,382,2,0,1,1491
1492,mdp_policy,pac,3435.0,365,0,0,1,1492
1493,mdp_policy,pac,3468.0,332,0,0,1,1493
1494,mdp_policy,pac,3662.0,338,0,0,1,1494
1495,mdp_policy,pac,3260.0,340,0,0,1,1495
1496,mdp_policy,pac,3227.0,373,0,0,1,1496
1497,mdp_policy,pac,3032.0,368,2,0,1,1497
1498,mdp_policy,pac,3439.0,361,1,0,1,1498
1499,mdp_policy,pac,3456.0,344,0,0,1,1499
1500,mdp_policy,pac,3036.0,364,1,0,1,1500
1501,mdp_policy,pac,3254.0,346,0,0,1,1501
1502,mdp_policy,pac,3242.0,358,0,0,1,1502
1503,mdp_policy,pac,3482.0,318,0,0,1,1503
1504,mdp_policy,pac,2798.0,402,2,0,1,1504
1505,mdp_policy,pac,3429.0,371,0,0,1,1505
1506,mdp_policy,pac,3219.0,381,0,0,1,1506
